Batch,Section,Key,English,Placeholders,Context,Spanish (es)
2,Notif,notifEvening0,You've made it through another day — Log your progress.,,"Evening daily-reminder notification body, variant 0 of 5. Keep the em dash (—).",
2,Notif,notifEvening1,Evening check-in — How did your day go? Log it and reflect.,,"Evening daily-reminder notification body, variant 1 of 5. Keep the em dash (—).",
2,Notif,notifEvening2,Don't forget to log today before it slips away.,,"Evening daily-reminder notification body, variant 2 of 5.",
2,Notif,notifEvening3,Great job today — Take a moment to reflect and log your day.,,"Evening daily-reminder notification body, variant 3 of 5. Keep the em dash (—).",
2,Notif,notifEvening4,You kept going today. Log tonight before you sleep.,,"Evening daily-reminder notification body, variant 4 of 5.",
2,Notif,notifMilestone1d,1 Day Sober. The first step is the hardest. You showed up.,,Body of the 1-day sober-milestone notification.,
2,Notif,notifMilestone2d,2 Days Sober. Two days in a row. You're doing this.,,Body of the 2-day sober-milestone notification.,
2,Notif,notifMilestone3d,3 Days Sober. Day three is one of the hardest. You're still here.,,Body of the 3-day sober-milestone notification.,
2,Notif,notifMilestone5d,5 Days Sober. Five days of showing up for yourself.,,Body of the 5-day sober-milestone notification.,
2,Notif,notifMilestone7d,7 Days Sober. One full week — that takes real courage.,,Body of the 7-day (one week) sober-milestone notification. Keep the em dash (—).,
2,Notif,notifMilestone10d,"10 Days Sober. Double digits. Quietly, steadily, you keep going.",,Body of the 10-day sober-milestone notification.,
2,Notif,notifMilestone14d,14 Days Sober. Two weeks. Your body and mind are already responding.,,Body of the 14-day (two weeks) sober-milestone notification.,
2,Notif,notifMilestone21d,21 Days Sober. Three weeks. New routines are starting to take root.,,Body of the 21-day (three weeks) sober-milestone notification.,
2,Notif,notifMilestone30d,"30 Days Sober. One month of choosing yourself, one day at a time.",,Body of the 30-day (one month) sober-milestone notification.,
2,Notif,notifMilestone60d,60 Days Sober. Two months. Every single day has mattered.,,Body of the 60-day (two months) sober-milestone notification.,
2,Notif,notifMilestone90d,90 Days Sober. Three months. Keep going at your own pace.,,Body of the 90-day (three months) sober-milestone notification.,
2,Notif,notifMilestone180d,180 Days Sober. Half a year. That's a lot of days showing up.,,Body of the 180-day (half a year) sober-milestone notification.,
2,Notif,notifMilestone365d,1 Year Sober. 365 days. Take a moment to acknowledge how far you've come.,,Body of the 1-year (365 days) sober-milestone notification.,
2,Notif,notifMilestone730d,"2 Years Sober. Two years of choosing yourself, over and over again.",,Body of the 2-year sober-milestone notification.,
2,Notif,notifMilestone1095d,3 Years Sober. Three years. Your path forward is your own.,,Body of the 3-year sober-milestone notification.,
2,Journal,journalPromptR1,What pulled at me today — and what held me steady?,,Journal reflection prompt r1.,
2,Journal,journalPromptR2,"If today had a colour, what would it be? Why?",,Journal reflection prompt r2.,
2,Journal,journalPromptR3,What did my body tell me today that I almost ignored?,,Journal reflection prompt r3.,
2,Journal,journalPromptR4,"Where did I show up for myself today, even imperfectly?",,Journal reflection prompt r4.,
2,Journal,journalPromptR5,What truth am I avoiding right now?,,Journal reflection prompt r5.,
2,Journal,journalPromptR6,"What story did I tell myself today — and was it kind, or just familiar?",,Journal reflection prompt r6.,
2,Journal,journalPromptR7,What would the wisest version of me say about today?,,Journal reflection prompt r7.,
2,Journal,journalPromptR8,What is one thing I am ready to set down?,,Journal reflection prompt r8.,
2,Journal,journalPromptR10,When did I feel most like myself today?,,Journal reflection prompt r10.,
2,Journal,journalPromptG1,Three small things I am grateful for right now.,,Journal gratitude prompt g1.,
2,Journal,journalPromptG2,Someone who made my life easier this week — and why.,,Journal gratitude prompt g2.,
2,Journal,journalPromptG3,A body part that did its job today without me noticing.,,Journal gratitude prompt g3.,
2,Journal,journalPromptG4,"A sound, smell, or taste that landed today.",,Journal gratitude prompt g4.,
2,Journal,journalPromptG5,A thing I have now that past-me would have begged for.,,Journal gratitude prompt g5.,
2,Journal,journalPromptG6,A small comfort that softened a hard moment.,,Journal gratitude prompt g6 (also a starter prompt in the empty state).,
2,Journal,journalPromptG7,"A piece of music, a view, a meal — what fed me today?",,Journal gratitude prompt g7.,
2,Journal,journalPromptG8,Who in my life right now is steady? Name them.,,Journal gratitude prompt g8.,
2,Journal,journalPromptG9,A skill I have today that I did not have a year ago.,,Journal gratitude prompt g9.,
2,Journal,journalPromptG10,One ordinary moment today that I want to remember.,,Journal gratitude prompt g10.,
2,Journal,journalPromptH1,"What hurt today? Just name it — no fix, no spin.",,Journal hard-day prompt h1.,
2,Journal,journalPromptH2,"If this feeling could speak, what would it say it needs?",,Journal hard-day prompt h2.,
2,Journal,journalPromptH4,Is there a feeling I am calling anger that is actually something else underneath?,,Journal hard-day prompt h4.,
2,Journal,journalPromptH5,What would I say to a friend who was where I am right now?,,Journal hard-day prompt h5 (also a starter prompt in the empty state).,
2,Journal,journalPromptH6,"What is the smallest next step I can take, even if I do not feel like it?",,Journal hard-day prompt h6.,
2,Journal,journalPromptH7,"Who can I tell about this — even one person, even one sentence?",,Journal hard-day prompt h7.,
2,Journal,journalPromptH8,What am I making this mean about me — and is that true?,,Journal hard-day prompt h8.,
2,Journal,journalPromptH9,What did today take from me? What did it leave?,,Journal hard-day prompt h9.,
2,Journal,journalPromptH10,"If I could fast-forward 24 hours, what would I want to be true?",,Journal hard-day prompt h10.,
2,Journal,journalPromptW1,A moment today I am quietly proud of.,,Journal wins prompt w1.,
2,Journal,journalPromptW2,Something I did today that past-me could not have done.,,Journal wins prompt w2.,
2,Journal,journalPromptW3,A risk I took — however small — and how it landed.,,Journal wins prompt w3.,
2,Journal,journalPromptW5,"A boundary I held, even if no one noticed.",,Journal wins prompt w5.,
2,Journal,journalPromptW7,A conversation I am glad I had.,,Journal wins prompt w7.,
2,Journal,journalPromptW9,A way my body felt strong today.,,Journal wins prompt w9.,
2,Journal,journalPromptW10,A way I treated myself the way I would treat someone I love.,,Journal wins prompt w10.,
2,Journal,journalPromptC1,"When did the urge start today, and what was happening around me?",,Journal craving prompt c1.,
2,Journal,journalPromptC2,What was my body doing when the craving hit?,,Journal craving prompt c2.,
2,Journal,journalPromptC3,What was the lie the craving was telling me?,,Journal craving prompt c3.,
2,Journal,journalPromptC4,"What did I actually need underneath the craving — rest, connection, food, quiet?",,Journal craving prompt c4.,
2,Journal,journalPromptC5,How long did it last before it began to pass?,,Journal craving prompt c5.,
2,Journal,journalPromptC6,What did I do instead — and how do I feel about that choice now?,,Journal craving prompt c6.,
2,Journal,journalPromptC7,Who or what helped me ride this one out?,,Journal craving prompt c7.,
2,Journal,journalPromptC8,"If this craving returns tomorrow, what is one thing I can have ready?",,Journal craving prompt c8.,
2,Journal,journalPromptC9,What would the version of me a year sober say to this craving?,,Journal craving prompt c9.,
2,Journal,journalPromptC10,"What is the craving costing me, even when I do not use?",,Journal craving prompt c10.,
2,Journal,journalPromptP1,Who do I owe an honest sentence to — even if I never say it?,,Journal people/relationships prompt p1.,
2,Journal,journalPromptP2,A relationship that feels lighter than it did a year ago.,,Journal people/relationships prompt p2.,
2,Journal,journalPromptP3,Someone I keep replaying conversations with — what is unfinished there?,,Journal people/relationships prompt p3.,
2,Journal,journalPromptP4,A person I keep meaning to reach out to — what is one sentence I could send?,,Journal people/relationships prompt p4.,
2,Journal,journalPromptP5,Where do I feel most seen lately? Where do I feel most invisible?,,Journal people/relationships prompt p5.,
2,Journal,journalPromptP6,What is one boundary I am proud of — even a small one?,,Journal people/relationships prompt p6.,
2,Journal,journalPromptP7,Who in my life has earned more of me? Who has earned less?,,Journal people/relationships prompt p7.,
2,Journal,journalPromptP8,A thing someone said to me that I am still carrying.,,Journal people/relationships prompt p8.,
2,Journal,journalPromptP9,What would a healthier version of me say to the people in my life right now?,,Journal people/relationships prompt p9.,
2,Journal,journalPromptP10,Who do I want to be remembered as — by the people closest to me?,,Journal people/relationships prompt p10.,
2,Vision,visionStarterFreedomYearAffirmation,"I am building a life I love, one sober day at a time.",,Vision-board sample dream affirmation (id 'freedom_year').,
2,Vision,visionStarterPresentParentTitle,Be the parent I want to be,,Vision-board sample dream title (id 'present_parent').,
2,Vision,visionStarterPresentParentAffirmation,"I am present, patient, and proud of how I show up for my family.",,Vision-board sample dream affirmation (id 'present_parent').,
2,Vision,visionStarterRun5kAffirmation,"I am strong, I move with purpose, and my body is reclaiming itself.",,Vision-board sample dream affirmation (id 'run_5k').,
2,Vision,visionStarterSaveMeaningfulAffirmation,Every day sober is money in my pocket and possibility in my future.,,Vision-board sample dream affirmation (id 'save_meaningful').,
2,Vision,visionStarterLearnSkillAffirmation,"I am curious, I am capable, and I keep growing.",,Vision-board sample dream affirmation (id 'learn_skill').,
2,Vision,visionStarterHealRelationshipAffirmation,I lead with honesty and humility. The right people are coming closer.,,Vision-board sample dream affirmation (id 'heal_relationship').,
2,Emergency,emergencyCallFailed,Couldn't open the dialer. Call {number} directly.,{number},SnackBar shown when an emergency-contact call button can't launch the phone dialer; {number} is the contact's phone number so the user can still dial it manually.,
2,Vision,visionPhotoSaveFailed,Couldn't save that photo. Please try again.,,"SnackBar shown when a picked vision-board photo could not be copied into permanent storage, so it was not added.",
